original	translation	mean	source_lang	target_lang
The Councillors or Ward Members are chosen by direct election from electoral wards in the Nagar Panchayat.	నగర్ పంచాయతీలోని ఎన్నికల విభాగాల నుండి ప్రత్యక్ష ఎన్నికల ద్వారా కౌన్సిలర్లు లేదా వార్డు సభ్యులను ఎన్నుకుంటారు.	95.0	en	telugu
Finally, the movie ends on a happy note with the marriage of Ramudu and Seeta.	చివరగా, సినిమా రాముడు, సీత వివాహం తో ఒక సంతోషకరమైన నోటుతో ముగుస్తుంది.	90.0	en	telugu
The following items are commonly used as pollution control devices in industry and transportation.	పరిశ్రమలో మరియు రవాణా రంగంలో కాలుష్యాన్ని నియంత్రించే పరికరాలుగా ఈ క్రింది అంశాలను సాధారణంగా ఉపయోగిస్తారు.	80.0	en	telugu
There are over three hundred species and tens of thousands of cultivars.	మూడు వందల జాతులు, పదివేల రకాల జాతులు ఉన్నాయి.	36.6666666666667	en	telugu
Sustainable living is fundamentally the application of sustainability to lifestyle choices and decisions.	సుస్థిర జీవన విధానం అనేది జీవనశైలి ఎంపికలు మరియు నిర్ణయాలకు సుస్థిరతను వర్తింపజేయడం.	86.0	en	telugu
Lyrics were written by Acharya Atreya.	ఆచార్య అత్రేయ గారు ఈ పాటను రాశారు.	75.0	en	telugu
The Taliban deliberately targeted Gandhara Buddhist relics for destruction.	తాలిబన్లు ఉద్దేశపూర్వకంగా గాంధార బౌద్ధ శిల్పాలను నాశనం చేశారు.	88.3333333333333	en	telugu
The word karnamruta means nectar to the ears.	కర్నామురుత అనే పదం చెవులకు నెక్టర్ అని అర్థం.	68.3333333333333	en	telugu
The entire family of his father had left their ancestral village in fear of the invasion of Babar's armies.	బాబార్ సైన్యం దాడి చేసే భయం వల్ల అతని తండ్రి కుటుంబం మొత్తం వారి పూర్వీకుల గ్రామాన్ని విడిచి వెళ్లింది.	73.3333333333333	en	telugu
"IndiaGlitz described the album as ""catchy"" and stated that ""Harris has given his heart out to package it with the right mix of songs."	"ఇండియా గ్లిట్జ్ ఆల్బమ్ను ""అమ్మకం"" గా అభివర్ణించి, ""హారిస్ దానిని సరైన పాటల మిక్స్తో ప్యాకేజీ చేయడానికి తన హృదయాన్ని ఇచ్చాడు."	60.0	en	telugu
North is a noun, adjective, or adverb indicating direction or geography.	ఉత్తరము అనేది దిశను లేదా భౌగోళికతను సూచించే నామవాచకం, విశేషణము లేదా విశేషణము.	75.0	en	telugu
The rejection of Semmelweis's empirical observations is often traced to belief perseverance, the psychological tendency of clinging to discredited beliefs.	సెమ్మెల్వేయిస్ యొక్క అనుభవజ్ఞులైన పరిశీలనలను తిరస్కరించడం తరచుగా నమ్మకాల పట్టుదలతో సంబంధం కలిగి ఉంటుంది, అవిశ్వాస నమ్మకాలకు కట్టుబడి ఉండటానికి మానసిక ధోరణి.	85.0	en	telugu
Right kills Kaasim's son Nazaar Bhai (G. V. Sudhakar Naidu), but unfortunately, Right's henchmen Balu (Ajay) also dies in the gang war.	కుడివైపున కాసిం కుమారుడు నజార్ భాయ్ (జి. వి. సుధకర్ నాయిడు) మరణిస్తాడు, కానీ దురదృష్టవశాత్తు కుడివైపున ఉన్న బాలుడు (అజయ్) కూడా ముఠా యుద్ధంలో మరణిస్తాడు.	66.6666666666667	en	telugu
It is contiguous with Uttar Pradesh to its west, Nepal to the north, the northern part of West Bengal to the east, and with Jharkhand to the south.	ఇది పశ్చిమంలో ఉత్తర ప్రదేశ్, ఉత్తరాదిలో నేపాల్, తూర్పులో పశ్చిమ బెంగాల్, దక్షిణంలో జార్ఖండ్లతో సమాంతరంగా ఉంది.	90.0	en	telugu
Preeti Amin was born in Hyderabad.	ప్రీతి అమిన్ హైదరాబాద్ లో జన్మించారు.	90.0	en	telugu
Cities and areas of Hardwar, Rishikesh, Dehradun as well as Badrinath and Kedarnath are served by this highway.	హర్ద్వార్, రిశికేశ్, డెహ్రాడున్, బద్రీనాథ్, కేదార్నాథ్ నగరాలకు ఈ రహదారి సేవలు అందిస్తోంది.	60.0	en	telugu
The S and L bands are based on less well established technology, and are not as widely deployed.	S మరియు L బ్యాండ్లు తక్కువ బాగా స్థాపించబడిన సాంకేతికతపై ఆధారపడి ఉంటాయి మరియు అంత విస్తృతంగా విస్తరించబడవు.	71.6666666666667	en	telugu
